timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2026-06-19T10:49:00.848552,0.291,0.027,-1.095,0.854,0.053,0.519
2026-06-19T10:49:00.956221,0.29,0.029,-1.09,0.954,0.32,0.274
2026-06-19T10:49:01.063567,0.292,0.032,-1.078,1.076,0.427,0.58
2026-06-19T10:49:01.171203,0.289,0.031,-1.099,0.885,0.473,0.083
2026-06-19T10:49:01.278862,0.291,0.031,-1.101,0.938,0.519,-1.816
2026-06-19T10:49:01.386420,0.289,0.031,-1.088,0.908,0.106,0.549
2026-06-19T10:49:01.494039,0.292,0.035,-1.1,0.694,0.305,1.946
2026-06-19T10:49:01.601681,0.292,0.032,-1.092,1.076,0.519,-1.87
2026-06-19T10:49:01.709311,0.289,0.03,-1.096,0.923,0.244,0.343
2026-06-19T10:49:01.817007,0.29,0.032,-1.094,0.961,0.114,0.129
2026-06-19T10:49:01.924622,0.29,0.029,-1.095,0.931,0.511,0.312
2026-06-19T10:49:02.031926,0.287,0.036,-1.095,0.648,0.32,0.106
2026-06-19T10:49:02.139565,0.286,0.03,-1.086,0.824,0.068,0.419
2026-06-19T10:49:02.247208,0.288,0.032,-1.1,0.732,0.007,0.274
2026-06-19T10:49:02.354833,0.291,0.029,-1.094,0.74,0.267,0.381
2026-06-19T10:49:02.462489,0.289,0.046,-1.09,0.763,0.351,0.427
2026-06-19T10:49:02.570087,0.288,0.035,-1.096,0.9,0.358,0.358
2026-06-19T10:49:02.677720,0.292,0.033,-1.094,0.9,0.48,0.259
2026-06-19T10:49:02.785318,0.289,0.03,-1.1,1.099,0.381,0.427
2026-06-19T10:49:02.893000,0.292,0.03,-1.098,1.0,0.229,0.419
2026-06-19T10:49:03.000990,0.289,0.027,-1.079,0.671,0.122,0.183
2026-06-19T10:49:03.108767,0.291,0.032,-1.094,0.984,0.732,0.366
2026-06-19T10:49:03.216459,0.288,0.031,-1.094,0.885,0.259,1.885
2026-06-19T10:49:03.323999,0.293,0.027,-1.094,0.87,0.236,0.442
2026-06-19T10:49:03.431569,0.295,0.029,-1.099,0.778,0.496,0.526
2026-06-19T10:49:03.539225,0.286,0.027,-1.1,0.854,0.694,0.16
2026-06-19T10:49:03.646851,0.286,0.038,-1.099,0.923,0.221,0.274
2026-06-19T10:49:03.754408,0.287,0.031,-1.095,0.786,0.083,0.015
2026-06-19T10:49:03.862011,0.288,0.03,-1.1,0.549,0.625,0.351
2026-06-19T10:49:03.969622,0.288,0.032,-1.104,0.763,0.198,0.503
2026-06-19T10:49:04.076886,0.293,0.023,-1.097,1.244,0.435,0.29
2026-06-19T10:49:04.184636,0.289,0.033,-1.1,1.0,0.29,0.183
2026-06-19T10:49:04.292352,0.292,0.032,-1.09,0.87,0.435,0.427
2026-06-19T10:49:04.399955,0.293,0.032,-1.079,0.977,0.137,0.259
2026-06-19T10:49:04.507502,0.292,0.029,-1.098,1.129,0.328,0.213
2026-06-19T10:49:04.615130,0.29,0.031,-1.095,0.938,0.19,0.244
2026-06-19T10:49:04.722698,0.295,0.03,-1.096,0.748,0.351,0.083
2026-06-19T10:49:04.830333,0.29,0.028,-1.094,0.694,0.442,0.167
2026-06-19T10:49:04.937949,0.29,0.033,-1.079,1.0,0.458,0.312
2026-06-19T10:49:05.045369,0.294,0.033,-1.097,0.946,0.267,0.183
2026-06-19T10:49:05.153257,0.292,0.03,-1.096,0.809,0.328,0.282
2026-06-19T10:49:05.260928,0.288,0.031,-1.095,0.839,0.038,0.145
2026-06-19T10:49:05.368537,0.296,0.018,-1.097,0.854,-1.847,0.152
2026-06-19T10:49:05.476119,0.287,0.03,-1.1,0.778,0.358,0.122
2026-06-19T10:49:05.583683,0.289,0.034,-1.1,0.656,0.145,0.366
2026-06-19T10:49:05.691286,0.291,0.031,-1.095,0.847,0.267,1.9
2026-06-19T10:49:05.798863,0.287,0.028,-1.094,0.763,0.343,0.213
2026-06-19T10:49:05.906445,0.291,0.027,-1.087,0.77,0.305,0.587
2026-06-19T10:49:06.014168,0.289,0.035,-1.093,0.877,0.435,1.946
2026-06-19T10:49:06.121712,0.285,0.031,-1.092,0.923,0.541,0.091
2026-06-19T10:49:06.229338,0.294,0.031,-1.098,1.038,0.465,0.503
2026-06-19T10:49:06.336971,0.29,0.032,-1.089,0.793,0.19,0.221
2026-06-19T10:49:06.445017,0.291,0.03,-1.095,1.083,0.343,0.221
2026-06-19T10:49:06.553022,0.286,0.016,-1.101,0.778,0.74,0.412
2026-06-19T10:49:06.661035,0.286,0.032,-1.092,0.908,0.267,0.305
2026-06-19T10:49:06.768924,0.287,0.029,-1.1,0.931,0.221,0.412
2026-06-19T10:49:06.877057,0.291,0.028,-1.095,0.809,0.206,0.244
2026-06-19T10:49:06.985149,0.292,0.026,-1.109,0.786,0.259,0.45
2026-06-19T10:49:07.093035,0.287,0.03,-1.1,1.038,0.702,0.389
2026-06-19T10:49:07.201842,0.29,0.028,-1.108,0.923,0.732,0.312
2026-06-19T10:49:07.309917,0.289,0.03,-1.093,0.587,0.427,0.29
2026-06-19T10:49:07.417993,0.289,0.03,-1.093,0.709,0.328,0.198
2026-06-19T10:49:07.525623,0.29,0.028,-1.086,1.045,0.58,0.381
2026-06-19T10:49:07.633234,0.285,0.045,-1.093,0.885,0.389,0.343
2026-06-19T10:49:07.740868,0.297,0.032,-1.091,0.832,-1.954,0.366
2026-06-19T10:49:07.848503,0.292,0.031,-1.092,0.969,0.488,0.114
2026-06-19T10:49:07.956102,0.281,0.031,-1.089,0.809,0.961,0.435
2026-06-19T10:49:08.063897,0.288,0.027,-1.105,0.687,0.725,0.0
2026-06-19T10:49:08.171483,0.288,0.034,-1.094,0.595,0.305,0.435
2026-06-19T10:49:08.279133,0.294,0.044,-1.092,0.862,0.717,0.274
2026-06-19T10:49:08.386779,0.292,0.017,-1.095,0.969,1.022,0.48
2026-06-19T10:49:08.494333,0.288,0.034,-1.092,1.068,0.396,0.129
2026-06-19T10:49:08.601933,0.287,0.035,-1.097,1.114,0.862,0.351
2026-06-19T10:49:08.709539,0.291,0.031,-1.099,0.893,0.282,0.137
2026-06-19T10:49:08.817127,0.29,0.028,-1.096,1.16,0.213,0.282
2026-06-19T10:49:08.924741,0.286,0.036,-1.097,0.946,0.801,0.251
2026-06-19T10:49:09.032858,0.291,0.034,-1.1,0.961,0.396,0.137
2026-06-19T10:49:09.140532,0.291,0.029,-1.082,1.16,0.45,0.389
2026-06-19T10:49:09.248616,0.296,0.033,-1.093,0.832,0.496,0.19
2026-06-19T10:49:09.356754,0.288,0.028,-1.101,0.664,0.221,0.229
2026-06-19T10:49:09.464829,0.284,0.027,-1.079,1.0,0.687,0.519
2026-06-19T10:49:09.572886,0.288,0.045,-1.101,0.816,0.587,0.274
2026-06-19T10:49:09.680470,0.291,0.026,-1.081,0.648,0.351,0.038
2026-06-19T10:49:09.788019,0.29,0.028,-1.085,0.687,0.572,0.175
2026-06-19T10:49:09.895635,0.288,0.034,-1.093,0.557,0.045,0.129
2026-06-19T10:49:10.004504,0.288,0.035,-1.093,0.549,0.282,0.343
2026-06-19T10:49:10.112083,0.29,0.036,-1.094,1.03,0.419,0.145
2026-06-19T10:49:10.219705,0.289,0.046,-1.091,1.106,0.503,0.58
2026-06-19T10:49:10.327377,0.293,0.035,-1.096,0.748,0.366,0.122
2026-06-19T10:49:10.434971,0.289,0.032,-1.092,0.923,0.305,0.244
2026-06-19T10:49:10.542566,0.282,0.034,-1.096,0.847,0.908,0.381
2026-06-19T10:49:10.650118,0.293,0.029,-1.092,0.77,1.946,0.297
2026-06-19T10:49:10.757666,0.291,0.027,-1.096,0.832,0.427,0.229
2026-06-19T10:49:10.865327,0.287,0.036,-1.101,1.061,0.488,0.358
2026-06-19T10:49:10.973000,0.281,0.039,-1.102,0.954,0.396,0.328
2026-06-19T10:49:11.080643,0.294,0.034,-1.091,0.786,0.244,0.442
2026-06-19T10:49:11.188283,0.294,0.022,-1.095,0.992,0.244,0.053
2026-06-19T10:49:11.296201,0.292,0.035,-1.092,0.541,0.083,-1.877
2026-06-19T10:49:11.403843,0.291,0.035,-1.094,1.312,1.19,0.48
2026-06-19T10:49:11.511399,0.283,0.04,-1.093,0.984,0.572,0.618
2026-06-19T10:49:11.618900,0.297,0.035,-1.105,1.198,0.87,0.603
2026-06-19T10:49:11.726448,0.297,0.027,-1.083,0.603,0.748,0.312
2026-06-19T10:49:11.834121,0.292,0.029,-1.083,0.916,0.335,0.458
2026-06-19T10:49:11.942040,0.298,0.029,-1.088,0.801,0.099,0.297
2026-06-19T10:49:12.050160,0.295,0.028,-1.096,0.931,0.557,0.137
2026-06-19T10:49:12.158164,0.286,0.046,-1.097,1.122,0.442,0.267
2026-06-19T10:49:12.265751,0.289,0.046,-1.109,0.801,0.351,1.9
2026-06-19T10:49:12.373428,0.288,0.031,-1.091,0.862,0.03,0.351
2026-06-19T10:49:12.481025,0.287,0.034,-1.066,1.068,0.145,0.183
2026-06-19T10:49:12.588689,0.305,0.037,-1.088,0.496,1.893,0.297
2026-06-19T10:49:12.696367,0.291,0.027,-1.093,1.259,0.534,0.61
2026-06-19T10:49:12.803939,0.288,0.036,-1.093,1.091,0.297,0.427
2026-06-19T10:49:12.911523,0.306,0.029,-1.079,0.648,0.236,0.213
2026-06-19T10:49:13.019187,0.271,0.067,-1.11,1.122,0.427,0.221
2026-06-19T10:49:13.126776,0.311,0.029,-1.1,0.381,0.74,1.931
2026-06-19T10:49:13.234345,0.299,0.026,-1.1,1.145,0.961,0.435
2026-06-19T10:49:13.342138,0.283,0.04,-1.105,1.244,0.427,0.29
2026-06-19T10:49:13.449746,0.288,0.038,-1.1,0.572,0.122,0.427
2026-06-19T10:49:13.557362,0.291,0.025,-1.104,1.221,0.664,0.45
2026-06-19T10:49:13.664974,0.289,0.036,-1.095,0.786,0.48,0.129
2026-06-19T10:49:13.772577,0.299,0.024,-1.091,0.603,0.511,0.213
2026-06-19T10:49:13.880162,0.296,0.027,-1.101,0.786,0.587,0.122
2026-06-19T10:49:13.987888,0.282,0.035,-1.079,1.068,0.328,0.183
2026-06-19T10:49:14.095199,0.288,0.029,-1.094,0.687,0.007,0.389
2026-06-19T10:49:14.202826,0.29,0.029,-1.093,0.763,1.946,0.068
2026-06-19T10:49:14.310477,0.295,0.046,-1.093,1.045,0.251,0.587
2026-06-19T10:49:14.417823,0.286,0.037,-1.094,0.938,0.259,0.381
2026-06-19T10:49:14.525473,0.29,0.027,-1.095,0.77,0.068,0.091
2026-06-19T10:49:14.633041,0.288,0.015,-1.1,1.007,0.526,0.145
2026-06-19T10:49:14.740687,0.295,0.037,-1.091,0.854,0.412,0.106
2026-06-19T10:49:14.848358,0.29,0.046,-1.088,0.801,0.595,0.213
2026-06-19T10:49:14.955989,0.288,0.036,-1.095,0.816,0.16,0.167
2026-06-19T10:49:15.064044,0.286,0.033,-1.093,0.931,0.503,0.389
2026-06-19T10:49:15.172129,0.293,0.031,-1.098,0.664,0.099,0.381
2026-06-19T10:49:15.279828,0.288,0.032,-1.083,1.244,0.152,0.312
2026-06-19T10:49:15.387536,0.29,0.036,-1.079,0.908,0.358,0.007
2026-06-19T10:49:15.495646,0.29,0.033,-1.086,0.824,0.213,0.244
2026-06-19T10:49:15.603243,0.293,0.029,-1.092,1.099,0.549,0.404
2026-06-19T10:49:15.710801,0.286,0.045,-1.099,0.824,0.145,0.152
2026-06-19T10:49:15.818394,0.288,0.035,-1.101,0.877,0.068,0.236
2026-06-19T10:49:15.926125,0.29,0.03,-1.095,0.839,0.251,0.374
2026-06-19T10:49:16.033738,0.29,0.033,-1.099,0.763,0.274,0.206
2026-06-19T10:49:16.141450,0.29,0.034,-1.095,0.87,-1.954,0.03
2026-06-19T10:49:16.249013,0.289,0.016,-1.085,1.16,0.48,0.137
2026-06-19T10:49:16.356629,0.283,0.034,-1.098,1.045,0.77,0.305
2026-06-19T10:49:16.464280,0.288,0.033,-1.1,0.908,0.374,0.511
2026-06-19T10:49:16.571902,0.288,0.037,-1.095,0.969,0.251,0.435
2026-06-19T10:49:16.679422,0.29,0.032,-1.088,1.099,0.053,0.473
2026-06-19T10:49:16.787070,0.29,0.03,-1.099,0.984,0.099,0.427
2026-06-19T10:49:16.894781,0.288,0.031,-1.096,1.053,0.511,0.282
2026-06-19T10:49:17.003379,0.29,0.031,-1.098,0.885,0.755,0.091
2026-06-19T10:49:17.111023,0.291,0.033,-1.099,0.694,0.274,0.03
2026-06-19T10:49:17.219105,0.292,0.032,-1.091,0.732,0.488,0.229
2026-06-19T10:49:17.326837,0.292,0.034,-1.1,1.061,0.465,0.404
2026-06-19T10:49:17.434492,0.289,0.038,-1.096,0.648,0.656,0.274
2026-06-19T10:49:17.542236,0.29,0.029,-1.096,0.832,-1.931,0.358
2026-06-19T10:49:17.649838,0.291,0.028,-1.095,0.793,0.312,0.175
2026-06-19T10:49:17.757813,0.286,0.031,-1.1,0.893,0.129,0.442
2026-06-19T10:49:17.865925,0.288,0.031,-1.103,0.679,0.076,0.19
2026-06-19T10:49:17.973683,0.29,0.03,-1.097,0.778,0.015,0.229
2026-06-19T10:49:18.081402,0.288,0.033,-1.095,1.16,0.458,0.343
2026-06-19T10:49:18.189514,0.286,0.031,-1.082,0.862,0.511,0.29
2026-06-19T10:49:18.297127,0.29,0.03,-1.092,1.183,0.312,0.297
2026-06-19T10:49:18.405155,0.288,0.03,-1.109,1.007,0.366,0.244
2026-06-19T10:49:18.513037,0.295,0.027,-1.078,1.022,0.473,0.213
2026-06-19T10:49:18.621096,0.289,0.032,-1.093,1.045,0.251,0.343
2026-06-19T10:49:18.728684,0.29,0.015,-1.093,0.656,0.198,-1.908
2026-06-19T10:49:18.836422,0.29,0.029,-1.097,1.167,0.473,0.366
2026-06-19T10:49:18.944081,0.29,0.038,-1.102,0.709,0.427,0.511
2026-06-19T10:49:19.051747,0.29,0.031,-1.092,0.725,0.465,0.335
2026-06-19T10:49:19.159379,0.292,0.032,-1.095,0.778,0.229,0.282
2026-06-19T10:49:19.266940,0.304,0.04,-1.135,0.877,0.251,0.259
2026-06-19T10:49:19.374658,0.289,0.029,-1.1,0.809,0.175,0.137
2026-06-19T10:49:19.482239,0.294,0.032,-1.079,1.068,0.48,0.259
2026-06-19T10:49:19.589824,0.288,0.032,-1.092,0.664,0.229,0.244
2026-06-19T10:49:19.697430,0.29,0.032,-1.089,0.854,0.175,0.389
2026-06-19T10:49:19.805039,0.289,0.032,-1.095,1.0,0.29,0.442
2026-06-19T10:49:19.912686,0.282,0.039,-1.1,0.893,0.496,0.404
2026-06-19T10:49:20.020390,0.291,0.017,-1.09,0.671,0.236,0.435
2026-06-19T10:49:20.128013,0.297,0.029,-1.088,0.916,0.511,0.366
2026-06-19T10:49:20.235598,0.288,0.027,-1.099,1.083,0.175,0.328
2026-06-19T10:49:20.343266,0.289,0.038,-1.106,1.007,0.396,0.32
2026-06-19T10:49:20.450872,0.282,0.026,-1.094,0.694,0.175,0.106
2026-06-19T10:49:20.558434,0.293,0.028,-1.079,0.931,0.641,0.511
2026-06-19T10:49:20.666056,0.29,0.033,-1.095,1.129,0.854,0.419
2026-06-19T10:49:20.773662,0.286,0.032,-1.097,0.916,0.404,0.328
2026-06-19T10:49:20.881297,0.293,0.025,-1.095,0.748,0.129,0.03
2026-06-19T10:49:20.988969,0.292,0.026,-1.093,0.801,0.435,0.206
2026-06-19T10:49:21.096634,0.291,0.031,-1.081,1.0,0.16,0.244
2026-06-19T10:49:21.204323,0.292,0.034,-1.085,0.931,0.267,0.351
2026-06-19T10:49:21.311941,0.293,0.029,-1.09,0.816,0.198,0.213
2026-06-19T10:49:21.419521,0.293,0.026,-1.093,0.839,0.519,0.206
2026-06-19T10:49:21.527137,0.291,0.035,-1.094,0.732,0.511,0.175
2026-06-19T10:49:21.634788,0.291,0.046,-1.1,0.931,0.305,0.175
2026-06-19T10:49:21.742332,0.286,0.027,-1.097,0.48,0.122,0.145
2026-06-19T10:49:21.849983,0.291,0.032,-1.096,0.74,0.244,0.351
2026-06-19T10:49:21.957669,0.295,0.033,-1.104,1.114,0.396,0.343
2026-06-19T10:49:22.065356,0.256,0.007,-1.111,1.152,2.175,0.137
2026-06-19T10:49:22.172988,0.289,0.031,-1.098,0.786,0.099,0.267
2026-06-19T10:49:22.280593,0.291,0.031,-1.105,0.32,1.938,0.335
2026-06-19T10:49:22.388209,0.295,0.022,-1.078,0.603,0.106,0.007
2026-06-19T10:49:22.495874,0.289,0.032,-1.093,0.786,0.961,0.297
2026-06-19T10:49:22.603467,0.289,0.036,-1.103,0.641,0.335,0.213
2026-06-19T10:49:22.711067,0.292,0.028,-1.089,0.877,0.396,0.259
2026-06-19T10:49:22.818741,0.292,0.025,-1.094,1.007,0.709,0.473
2026-06-19T10:49:22.926387,0.291,0.043,-1.083,0.961,0.664,0.19
2026-06-19T10:49:23.034150,0.294,0.045,-1.086,0.755,0.236,0.412
2026-06-19T10:49:23.141736,0.297,0.03,-1.093,0.755,0.328,0.335
2026-06-19T10:49:23.249335,0.289,0.032,-1.096,0.854,0.236,0.129
2026-06-19T10:49:23.356988,0.293,0.034,-1.095,0.595,0.374,0.656
2026-06-19T10:49:23.464603,0.292,0.03,-1.097,0.671,1.946,0.083
2026-06-19T10:49:23.572164,0.291,0.017,-1.107,0.549,0.198,0.48
2026-06-19T10:49:23.679788,0.288,0.034,-1.106,1.251,0.625,0.343
2026-06-19T10:49:23.787329,0.289,0.037,-1.1,1.0,0.106,0.351
2026-06-19T10:49:23.894903,0.293,0.029,-1.101,0.992,0.122,0.16
2026-06-19T10:49:24.003491,0.293,0.031,-1.1,1.076,0.595,0.206
2026-06-19T10:49:24.110889,0.283,0.037,-1.101,0.77,0.519,0.496
2026-06-19T10:49:24.218451,0.288,0.026,-1.088,0.534,0.351,0.229
2026-06-19T10:49:24.326129,0.291,0.033,-1.094,0.87,0.122,0.328
2026-06-19T10:49:24.433722,0.296,0.024,-1.092,0.648,0.099,0.129
2026-06-19T10:49:24.541331,0.292,0.021,-1.101,0.885,0.709,0.343
2026-06-19T10:49:24.648960,0.291,0.035,-1.078,0.595,0.045,0.251
2026-06-19T10:49:24.756616,0.294,0.029,-1.088,0.572,0.267,0.351
2026-06-19T10:49:24.864184,0.295,0.029,-1.097,1.152,0.74,0.412
2026-06-19T10:49:24.971825,0.291,0.035,-1.111,0.709,0.152,0.274
2026-06-19T10:49:25.079089,0.294,0.028,-1.091,0.717,0.473,0.068
2026-06-19T10:49:25.186710,0.291,0.025,-1.087,0.908,0.198,0.236
2026-06-19T10:49:25.294280,0.288,0.024,-1.085,0.641,0.732,0.58
2026-06-19T10:49:25.401908,0.292,0.024,-1.107,0.732,0.274,0.442
2026-06-19T10:49:25.509547,0.29,0.032,-1.101,0.954,0.572,0.549
2026-06-19T10:49:25.617117,0.287,0.033,-1.099,0.725,0.19,0.267
2026-06-19T10:49:25.724684,0.295,0.028,-1.091,0.664,0.274,0.366
2026-06-19T10:49:25.832341,0.29,0.03,-1.097,0.984,0.297,0.076
2026-06-19T10:49:25.939936,0.293,0.045,-1.098,0.77,0.076,0.343
2026-06-19T10:49:26.047294,0.281,0.026,-1.09,0.9,0.198,0.305
2026-06-19T10:49:26.154880,0.29,0.038,-1.084,0.809,0.587,0.442
2026-06-19T10:49:26.262460,0.293,0.024,-1.095,1.129,0.61,0.068
2026-06-19T10:49:26.370129,0.286,0.03,-1.091,0.702,0.106,0.198
2026-06-19T10:49:26.477718,0.292,0.025,-1.094,0.717,0.374,0.442
2026-06-19T10:49:26.585348,0.293,0.025,-1.081,1.03,0.725,0.251
2026-06-19T10:49:26.692975,0.285,0.034,-1.083,1.045,0.847,0.167
2026-06-19T10:49:26.800608,0.283,0.04,-1.1,1.083,0.9,0.015
2026-06-19T10:49:26.908196,0.294,0.034,-1.088,0.534,0.106,0.396
2026-06-19T10:49:27.015865,0.293,0.02,-1.084,1.152,0.618,0.335
2026-06-19T10:49:27.123460,0.288,0.039,-1.099,1.091,0.648,0.351
2026-06-19T10:49:27.231101,0.287,0.032,-1.09,0.58,0.29,0.312
2026-06-19T10:49:27.338764,0.296,0.03,-1.089,0.854,0.152,0.221
2026-06-19T10:49:27.446351,0.293,0.046,-1.088,0.931,0.32,0.099
2026-06-19T10:49:27.553987,0.289,0.015,-1.095,0.885,0.435,0.175
2026-06-19T10:49:27.661620,0.287,0.032,-1.1,0.694,0.16,0.206
2026-06-19T10:49:27.769290,0.292,0.031,-1.089,0.824,0.152,0.549
2026-06-19T10:49:27.876907,0.287,0.03,-1.092,1.03,0.427,0.198
2026-06-19T10:49:27.984610,0.29,0.029,-1.081,1.267,0.442,0.198
2026-06-19T10:49:28.092268,0.33,0.034,-1.13,0.618,0.465,0.038
2026-06-19T10:49:28.199958,0.291,0.018,-1.095,0.717,0.053,0.145
2026-06-19T10:49:28.307591,0.293,0.022,-1.098,0.908,0.496,0.282
2026-06-19T10:49:28.415339,0.285,0.037,-1.099,0.77,0.16,0.396
2026-06-19T10:49:28.522956,0.294,0.029,-1.094,0.61,0.053,0.305
2026-06-19T10:49:28.630583,0.295,0.032,-1.083,1.03,0.366,0.587
2026-06-19T10:49:28.738214,0.29,0.03,-1.096,0.664,0.015,0.221
2026-06-19T10:49:28.845796,0.289,0.032,-1.098,1.122,0.541,0.236
2026-06-19T10:49:28.953444,0.287,0.034,-1.104,1.068,0.267,0.152
2026-06-19T10:49:29.060898,0.294,0.027,-1.098,0.824,0.236,0.198
2026-06-19T10:49:29.168533,0.287,0.029,-1.097,0.923,0.694,0.122
2026-06-19T10:49:29.276129,0.291,0.037,-1.095,0.564,0.419,0.221
2026-06-19T10:49:29.383835,0.293,0.036,-1.105,0.847,0.748,-1.916
2026-06-19T10:49:29.491412,0.283,0.022,-1.115,0.007,0.19,0.099
2026-06-19T10:49:29.598983,0.283,0.038,-1.089,1.106,0.641,0.236
2026-06-19T10:49:29.706584,0.281,0.045,-1.097,1.251,0.061,0.534
2026-06-19T10:49:29.814225,0.308,0.046,-1.098,1.083,0.488,0.244
2026-06-19T10:49:29.921846,0.291,0.027,-1.1,1.229,0.389,0.564
2026-06-19T10:49:30.029121,0.286,0.042,-1.094,1.045,0.145,0.526
2026-06-19T10:49:30.136670,0.293,0.046,-1.098,0.862,-1.954,0.267
2026-06-19T10:49:30.244250,0.293,0.028,-1.082,0.969,0.122,0.396
2026-06-19T10:49:30.351889,0.284,0.042,-1.083,1.244,0.9,0.259
2026-06-19T10:49:30.459511,0.292,0.026,-1.099,0.992,0.167,0.45
2026-06-19T10:49:30.567121,0.29,0.035,-1.095,0.893,0.496,0.496
2026-06-19T10:49:30.674739,0.291,0.031,-1.095,1.053,0.412,0.541
2026-06-19T10:49:30.782316,0.292,0.031,-1.106,0.679,0.221,0.038
2026-06-19T10:49:30.889964,0.291,0.046,-1.092,1.022,0.351,0.282
2026-06-19T10:49:30.997635,0.288,0.033,-1.109,0.9,0.404,0.167
2026-06-19T10:49:31.104973,0.288,0.03,-1.103,0.717,0.389,0.267
2026-06-19T10:49:31.212576,0.29,0.016,-1.1,0.87,0.671,0.389
2026-06-19T10:49:31.320149,0.294,0.034,-1.08,0.893,0.404,0.366
2026-06-19T10:49:31.427765,0.291,0.028,-1.095,0.961,0.496,0.374
2026-06-19T10:49:31.535344,0.291,0.031,-1.092,0.656,0.351,0.015
2026-06-19T10:49:31.642884,0.311,0.03,-1.088,0.679,0.114,0.129
2026-06-19T10:49:31.750419,0.295,0.017,-1.104,0.854,0.305,0.389
2026-06-19T10:49:31.858066,0.289,0.034,-1.099,1.022,0.717,0.58
2026-06-19T10:49:31.965675,0.294,0.022,-1.086,0.465,-1.938,0.366
2026-06-19T10:49:32.073530,0.284,0.031,-1.083,0.977,1.267,0.564
2026-06-19T10:49:32.181111,0.287,0.035,-1.099,0.816,0.137,0.022
2026-06-19T10:49:32.288705,0.293,0.028,-1.091,0.442,0.099,0.122
2026-06-19T10:49:32.396363,0.292,0.027,-1.09,0.916,0.923,0.236
2026-06-19T10:49:32.503970,0.287,0.038,-1.098,0.847,0.351,0.404
2026-06-19T10:49:32.611512,0.289,0.018,-1.078,0.396,0.137,0.274
2026-06-19T10:49:32.719123,0.29,0.027,-1.092,1.061,0.541,0.396
2026-06-19T10:49:32.826817,0.292,0.034,-1.097,1.091,0.427,1.916
2026-06-19T10:49:32.934447,0.288,0.056,-1.123,1.198,0.16,0.251
2026-06-19T10:49:33.041791,0.286,0.028,-1.105,0.87,0.465,0.045
2026-06-19T10:49:33.149510,0.281,0.044,-1.104,1.511,0.923,0.633
2026-06-19T10:49:33.257129,0.295,0.035,-1.099,0.847,0.198,0.129
2026-06-19T10:49:33.365048,0.298,0.026,-1.087,0.946,0.267,0.022
2026-06-19T10:49:33.472670,0.284,0.031,-1.086,0.977,0.435,0.213
2026-06-19T10:49:33.580467,0.284,0.037,-1.104,0.877,0.366,0.274
2026-06-19T10:49:33.688216,0.291,0.028,-1.095,0.709,-1.9,0.19
2026-06-19T10:49:33.796051,0.292,0.031,-1.102,0.984,0.396,0.404
2026-06-19T10:49:33.903663,0.31,0.026,-1.092,0.839,0.61,0.374
2026-06-19T10:49:34.011633,0.29,0.031,-1.102,0.77,0.351,0.068
2026-06-19T10:49:34.119202,0.289,0.032,-1.097,0.77,0.053,0.114
2026-06-19T10:49:34.227015,0.298,0.028,-1.106,0.549,0.221,0.244
2026-06-19T10:49:34.334934,0.288,0.031,-1.098,0.893,0.916,0.458
2026-06-19T10:49:34.442762,0.286,0.035,-1.103,0.862,0.091,0.465
2026-06-19T10:49:34.550544,0.288,0.044,-1.088,0.679,0.259,0.519
2026-06-19T10:49:34.658367,0.291,0.032,-1.089,0.969,0.312,0.145
2026-06-19T10:49:34.766381,0.288,0.029,-1.098,0.969,0.572,0.381
2026-06-19T10:49:34.874294,0.29,0.034,-1.096,0.923,0.351,0.587
2026-06-19T10:49:34.982198,0.296,0.028,-1.09,0.709,0.335,0.091
2026-06-19T10:49:35.089803,0.286,0.032,-1.094,0.938,0.511,0.29
2026-06-19T10:49:35.197719,0.293,0.025,-1.097,0.847,0.282,0.343
2026-06-19T10:49:35.305663,0.293,0.034,-1.093,0.977,0.419,0.229
2026-06-19T10:49:35.413779,0.289,0.015,-1.092,1.053,0.656,0.465
2026-06-19T10:49:35.521465,0.291,0.031,-1.1,0.916,0.534,0.16
2026-06-19T10:49:35.629106,0.289,0.016,-1.08,0.893,0.389,1.931
2026-06-19T10:49:35.736720,0.293,0.025,-1.078,0.763,0.137,0.259
2026-06-19T10:49:35.844439,0.293,0.031,-1.093,0.885,0.259,0.145
2026-06-19T10:49:35.952344,0.29,0.034,-1.094,0.992,0.641,0.312
2026-06-19T10:49:36.060372,0.288,0.016,-1.094,0.961,0.687,0.412
2026-06-19T10:49:36.167996,0.293,0.03,-1.095,0.709,0.061,0.32
2026-06-19T10:49:36.275640,0.293,0.031,-1.099,0.809,0.381,0.29
2026-06-19T10:49:36.383741,0.292,0.031,-1.101,1.015,0.396,0.541
2026-06-19T10:49:36.491338,0.286,0.036,-1.099,0.694,0.618,0.206
2026-06-19T10:49:36.598904,0.315,0.005,-1.132,-1.106,-1.9,0.328
2026-06-19T10:49:36.706501,0.274,0.034,-1.104,1.419,0.992,0.496
2026-06-19T10:49:36.814132,0.312,0.028,-1.102,0.564,0.312,0.305
2026-06-19T10:49:36.921735,0.296,0.032,-1.099,1.007,0.351,0.358
2026-06-19T10:49:37.029024,0.289,0.031,-1.094,0.732,0.473,0.206
2026-06-19T10:49:37.136619,0.295,0.029,-1.09,0.862,0.198,0.114
2026-06-19T10:49:37.244286,0.289,0.04,-1.094,0.778,0.519,0.29
2026-06-19T10:49:37.351894,0.295,0.025,-1.095,0.717,0.091,0.328
